lon,lat,OBJECTID,record_id,date_opened,record_status,record_status_date,date_closed,address,record_type,record_type_category,record_type_group,record_type_subtype,record_type_type,record_type_4level,record_name,description,planner_id,module,templateid,parent,children,constructcost,planner_name,planner_email,planner_phone,acalink,aalink,ORIG_FID,PHOTOTOUSE,application_type,mod_record_number,owner_seller,dimensions,facing,rate_card,estimated_cpm,availability,lighting,media_type,restrictions,booking_contact,buying_data_source,buying_data_confidence
-122.39888862599997,37.74901386500005,64,ORIG900,2015-12-18,Permitted,2015-12-18,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,2305 CESAR CHAVEZ ST,,JPURVIS,Planning,15CAP-00000-00DTX,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DTX&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DTX&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131756,ORIG900_03.jpg,,,Media owner to confirm; SF Planning GASP permit record,Est. 12 ft x 25 ft poster/bulletin; seller to confirm,Field verification required,Est. $4k-$10k / 4 weeks,Est. $6-$14 CPM,Inquire - permitted inventory as of 2015-12-18; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40559358299998,37.77880847800003,65,ORIG676,2015-12-18,Permitted,2015-12-18,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,998 FOLSOM ST,,JPURVIS,Planning,15CAP-00000-00DPO,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DPO&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DPO&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131757,ORIG676_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-18; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.39888862599997,37.74901386500005,66,ORIG903,2015-12-18,Permitted,2015-12-18,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,2305 CESAR CHAVEZ ST,,JPURVIS,Planning,15CAP-00000-00DU0,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DU0&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DU0&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131759,ORIG903_03.jpg,,,Media owner to confirm; SF Planning GASP permit record,Est. 12 ft x 25 ft poster/bulletin; seller to confirm,Field verification required,Est. $4k-$10k / 4 weeks,Est. $6-$14 CPM,Inquire - permitted inventory as of 2015-12-18; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40366151399996,37.728465491000065,67,ORIG994,2015-12-18,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,2633 SAN BRUNO AVE,,JPURVIS,Planning,15CAP-00000-00DVP,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DVP&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DVP&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131761,ORIG994_03.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 10 ft x 22 ft neighborhood poster; seller to confirm,Field verification required,Est. $2k-$6k / 4 weeks,Est. $4-$10 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.39005478499996,37.787516856000025,68,ORIG780,2015-12-18,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,430 MAIN ST,General Advertising Sign,ATAN,Planning,15CAP-00000-00DRV,,,0,Ada Tan,ada.tan@sfgov.org,628-652-7403,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DRV&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DRV&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131762,ORIG780_03.JPG,,,Media owner to confirm; SF Planning permit contact: Ada Tan,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Ada Tan / ada.tan@sfgov.org / 628-652-7403 (permit contact; media sales owner to confirm),Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40217714999994,37.77899086300005,69,ORIG709,2015-12-18,Permitted,2015-12-18,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,396 05TH ST,,JPURVIS,Planning,15CAP-00000-00DQA,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DQA&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DQA&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131763,ORIG709_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-18; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40733586199997,37.772492828000054,70,ORIG731,2015-12-18,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,1000 BRYANT ST,General Advertising Signs,ATAN,Planning,15CAP-00000-00DQU,,,0,Ada Tan,ada.tan@sfgov.org,628-652-7403,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DQU&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DQU&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131766,ORIG731_02.JPG,,,Media owner to confirm; SF Planning permit contact: Ada Tan,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Ada Tan / ada.tan@sfgov.org / 628-652-7403 (permit contact; media sales owner to confirm),Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.41760797599994,37.79042519800004,71,ORIG69,2015-12-18,Permitted,2015-12-18,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,1029 HYDE ST,General Advertising Sign,ATAN,Planning,15CAP-00000-00DPW,,,0,Ada Tan,ada.tan@sfgov.org,628-652-7403,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DPW&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DPW&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131767,ORIG69_03.JPG,,,Media owner to confirm; SF Planning permit contact: Ada Tan,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-18; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Ada Tan / ada.tan@sfgov.org / 628-652-7403 (permit contact; media sales owner to confirm),Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40508642099996,37.77844191300005,72,ORIG716,2015-12-18,Permitted,2015-12-18,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,301 06TH ST,,JPURVIS,Planning,15CAP-00000-00DQG,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DQG&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DQG&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131768,ORIG716_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-18; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40387433199999,37.750753262000046,73,ORIG886,2015-12-18,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,1435 SAN BRUNO AVE,,JPURVIS,Planning,15CAP-00000-00DTM,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DTM&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DTM&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131770,ORIG886_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 12 ft x 25 ft poster/bulletin; seller to confirm,Field verification required,Est. $4k-$10k / 4 weeks,Est. $6-$14 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40785853799997,37.78903101900005,74,ORIG85,2015-12-18,Permitted,2015-12-18,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,445 SUTTER ST,,JPURVIS,Planning,15CAP-00000-00DT4,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DT4&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DT4&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131774,ORIG85_03.pdf,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-18; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.39254140499997,37.793145493000054,75,ORIG633,2015-12-18,Permitted,2015-12-17,,"121 Steuart ST, SAN FRANCISCO, CA 94105",General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,121 STEUART ST,,JPURVIS,Planning,15CAP-00000-00DOS,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DOS&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DOS&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131777,ORIG633_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 12 ft x 25 ft poster/bulletin; seller to confirm,Field verification required,Est. $4k-$10k / 4 weeks,Est. $6-$14 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40075538399998,37.795693465000056,76,ORIG64,2015-12-18,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,423 WASHINGTON ST,General Advertising Sign,ATAN,Planning,15CAP-00000-00DOW,,,0,Ada Tan,ada.tan@sfgov.org,628-652-7403,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DOW&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DOW&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131780,ORIG64_02.JPG,,,Media owner to confirm; SF Planning permit contact: Ada Tan,Est. 12 ft x 25 ft poster/bulletin; seller to confirm,Field verification required,Est. $4k-$10k / 4 weeks,Est. $6-$14 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Ada Tan / ada.tan@sfgov.org / 628-652-7403 (permit contact; media sales owner to confirm),Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.39289545999998,37.77928584800003,77,ORIG819,2015-12-18,Permitted,2015-12-18,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,679 03RD ST,,JPURVIS,Planning,15CAP-00000-00DSQ,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DSQ&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DSQ&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131782,ORIG819_03.jpg,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-18; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.39564050899997,37.75002296800005,78,ORIG889,2015-12-18,Permitted,2015-12-18,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,1800 CESAR CHAVEZ ST,,JPURVIS,Planning,15CAP-00000-00DTO,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DTO&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DTO&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,131783,ORIG889_03.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 12 ft x 25 ft poster/bulletin; seller to confirm,Field verification required,Est. $4k-$10k / 4 weeks,Est. $6-$14 CPM,Inquire - permitted inventory as of 2015-12-18; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
